district,latitude,longitude,date,year,cases
Chennai,12.978227524916026,79.78258582106868,2015-05-30,2015,10
Tenkasi,9.415803319809571,77.79460476523921,2022-10-16,2022,14
Virudhunagar,8.479253000752081,80.0074729531343,2017-09-07,2017,14
Virudhunagar,8.479253000752081,80.0074729531343,2024-12-29,2024,16
Perambalur,11.21215672280004,79.19018115232493,2025-10-30,2025,17
Kallakurichi,10.947006157151062,79.95492868203901,2020-06-19,2020,15
Kanyakumari,12.058539062877301,78.7208672049697,2019-07-13,2019,18
Thanjavur,9.435157103765098,78.98806423544055,2020-06-15,2020,10
Chengalpattu,10.971775155436356,80.06195662124445,2015-06-05,2015,8
Nagapattinam,8.175088461543824,79.18625315713577,2021-06-22,2021,8
Chennai,12.978227524916026,79.78258582106868,2023-04-03,2023,16
Ariyalur,12.305881205692778,76.62231682841326,2015-04-24,2015,12
Ramanathapuram,10.459286774629927,79.98738840538071,2018-01-05,2018,17
Tiruppur,11.298769353517763,79.21465589721967,2025-11-05,2025,11
Nagapattinam,8.175088461543824,79.18625315713577,2025-01-28,2025,9
Karur,10.494940950452266,76.74816994691155,2012-10-14,2012,8
Salem,9.25577671285841,76.59582102659637,2025-10-31,2025,13
Perambalur,11.21215672280004,79.19018115232493,2022-10-30,2022,11
Tirupathur,9.264329008844909,79.8427404651618,2015-12-31,2015,12
Tiruvallur,12.884005519149685,79.1581674412871,2023-11-10,2023,19
Karur,10.494940950452266,76.74816994691155,2011-09-27,2011,8
Ramanathapuram,10.459286774629927,79.98738840538071,2022-09-06,2022,14
Namakkal,11.88168313402467,78.21006029734804,2024-06-14,2024,11
Ranipet,10.74911792754445,77.95757451518396,2019-09-11,2019,11
Tenkasi,9.415803319809571,77.79460476523921,2017-01-23,2017,17
Tirupathur,9.264329008844909,79.8427404651618,2015-09-27,2015,10
Thoothukudi,10.745965039564158,79.87680787016569,2020-11-30,2020,7
Tirupathur,9.264329008844909,79.8427404651618,2020-03-26,2020,11
Tiruchirappalli,10.494646628898746,79.3199696545924,2023-11-11,2023,16
Madurai,10.184734806512786,77.18063412427139,2018-11-01,2018,14
Tenkasi,9.415803319809571,77.79460476523921,2022-11-01,2022,17
Chengalpattu,10.971775155436356,80.06195662124445,2025-03-03,2025,12
Coimbatore,13.19639313368383,78.14988766209166,2019-04-03,2019,13
Nilgiris,9.741199889019123,79.47675341562179,2021-06-17,2021,10
Madurai,10.184734806512786,77.18063412427139,2025-04-28,2025,17
Ariyalur,12.305881205692778,76.62231682841326,2025-11-17,2025,11
Erode,12.22226401305712,80.06453910782892,2019-09-07,2019,16
Sivaganga,9.82810637090627,77.21275160084942,2023-09-07,2023,9
Chengalpattu,10.971775155436356,80.06195662124445,2020-12-25,2020,20
Pudukkottai,13.448163145399755,79.75913900405705,2018-04-25,2018,15
Tiruvannamalai,11.975069982513673,80.33873216325708,2018-11-25,2018,13
Cuddalore,11.398891248278582,78.96890626302286,2020-06-29,2020,10
Cuddalore,11.398891248278582,78.96890626302286,2017-06-12,2017,12
Ariyalur,12.305881205692778,76.62231682841326,2025-08-09,2025,20
Karur,10.494940950452266,76.74816994691155,2022-12-05,2022,13
Kanchipuram,12.553203369050639,76.91809803087223,2024-03-18,2024,18
Virudhunagar,8.479253000752081,80.0074729531343,2024-02-16,2024,21
Erode,12.22226401305712,80.06453910782892,2012-12-21,2012,12
Tenkasi,9.415803319809571,77.79460476523921,2020-12-02,2020,10
Kanyakumari,12.058539062877301,78.7208672049697,2021-08-12,2021,18
Perambalur,11.21215672280004,79.19018115232493,2015-05-02,2015,14
Ranipet,10.74911792754445,77.95757451518396,2025-11-25,2025,16
Dharmapuri,11.620204042032553,77.98810758995262,2020-01-05,2020,12
Dharmapuri,11.620204042032553,77.98810758995262,2020-06-25,2020,14
Ariyalur,12.305881205692778,76.62231682841326,2017-02-20,2017,9
Thanjavur,9.435157103765098,78.98806423544055,2019-03-17,2019,7
Tiruvallur,12.884005519149685,79.1581674412871,2021-12-19,2021,17
Vellore,8.22596513178947,78.98801287255277,2017-12-24,2017,8
Tiruppur,11.298769353517763,79.21465589721967,2020-11-13,2020,10
Cuddalore,11.398891248278582,78.96890626302286,2023-08-03,2023,17
Madurai,10.184734806512786,77.18063412427139,2023-08-20,2023,15
Tirupathur,9.264329008844909,79.8427404651618,2013-07-23,2013,11
Erode,12.22226401305712,80.06453910782892,2024-12-19,2024,11
Chengalpattu,10.971775155436356,80.06195662124445,2025-05-17,2025,16
Vellore,8.22596513178947,78.98801287255277,2023-09-02,2023,15
Ramanathapuram,10.459286774629927,79.98738840538071,2025-11-19,2025,12
Tirupathur,9.264329008844909,79.8427404651618,2019-02-16,2019,10
Krishnagiri,8.952412058033609,79.96754407478385,2014-04-20,2014,12
Krishnagiri,8.952412058033609,79.96754407478385,2018-03-02,2018,16
Virudhunagar,8.479253000752081,80.0074729531343,2020-10-05,2020,13
Tenkasi,9.415803319809571,77.79460476523921,2013-09-06,2013,10
Coimbatore,13.19639313368383,78.14988766209166,2020-09-27,2020,16
Chennai,12.978227524916026,79.78258582106868,2018-08-18,2018,14
Erode,12.22226401305712,80.06453910782892,2013-08-17,2013,12
Thanjavur,9.435157103765098,78.98806423544055,2023-12-30,2023,12
Tiruchirappalli,10.494646628898746,79.3199696545924,2023-08-12,2023,12
Thanjavur,9.435157103765098,78.98806423544055,2024-06-20,2024,21
Perambalur,11.21215672280004,79.19018115232493,2025-10-07,2025,15
Dindigul,11.71587791882988,77.4615963417431,2022-11-29,2022,15
Virudhunagar,8.479253000752081,80.0074729531343,2015-05-28,2015,10
Karur,10.494940950452266,76.74816994691155,2019-02-04,2019,11
Tiruvarur,9.364422817745872,79.0479597862676,2025-03-21,2025,13
Chengalpattu,10.971775155436356,80.06195662124445,2021-02-21,2021,9
Kanyakumari,12.058539062877301,78.7208672049697,2014-06-05,2014,5
Tiruvarur,9.364422817745872,79.0479597862676,2017-05-28,2017,9
Madurai,10.184734806512786,77.18063412427139,2021-06-07,2021,15
Nagapattinam,8.175088461543824,79.18625315713577,2022-01-19,2022,12
Thanjavur,9.435157103765098,78.98806423544055,2012-02-26,2012,10
Kanchipuram,12.553203369050639,76.91809803087223,2020-09-15,2020,18
Theni,11.028664171009837,79.84010167865944,2025-08-13,2025,8
Thoothukudi,10.745965039564158,79.87680787016569,2016-07-11,2016,13
Cuddalore,11.398891248278582,78.96890626302286,2021-08-23,2021,17
Nagapattinam,8.175088461543824,79.18625315713577,2025-07-21,2025,11
Dharmapuri,11.620204042032553,77.98810758995262,2024-11-02,2024,11
Tiruvarur,9.364422817745872,79.0479597862676,2022-06-24,2022,12
Tiruvallur,12.884005519149685,79.1581674412871,2025-08-24,2025,15
Dharmapuri,11.620204042032553,77.98810758995262,2021-10-08,2021,9
Thanjavur,9.435157103765098,78.98806423544055,2018-08-11,2018,9
Ramanathapuram,10.459286774629927,79.98738840538071,2014-05-17,2014,12
Tiruchirappalli,10.494646628898746,79.3199696545924,2017-01-03,2017,15
Tiruppur,11.298769353517763,79.21465589721967,2020-06-17,2020,15
Tiruvarur,9.364422817745872,79.0479597862676,2024-03-29,2024,20
Viluppuram,12.485439055348948,78.36255300160714,2017-05-19,2017,9
Ramanathapuram,10.459286774629927,79.98738840538071,2024-07-29,2024,11
Dharmapuri,11.620204042032553,77.98810758995262,2022-04-28,2022,9
Dharmapuri,11.620204042032553,77.98810758995262,2021-10-18,2021,14
Dindigul,11.71587791882988,77.4615963417431,2025-09-28,2025,12
Virudhunagar,8.479253000752081,80.0074729531343,2022-10-07,2022,15
Salem,9.25577671285841,76.59582102659637,2021-02-08,2021,9
Thoothukudi,10.745965039564158,79.87680787016569,2015-12-23,2015,7
Chennai,12.978227524916026,79.78258582106868,2024-04-18,2024,11
Perambalur,11.21215672280004,79.19018115232493,2020-11-10,2020,16
Tiruchirappalli,10.494646628898746,79.3199696545924,2017-12-13,2017,16
Cuddalore,11.398891248278582,78.96890626302286,2024-09-25,2024,11
Tirupathur,9.264329008844909,79.8427404651618,2013-04-22,2013,8
Karur,10.494940950452266,76.74816994691155,2023-06-19,2023,11
Nagapattinam,8.175088461543824,79.18625315713577,2017-04-17,2017,17
Namakkal,11.88168313402467,78.21006029734804,2024-03-24,2024,17
Virudhunagar,8.479253000752081,80.0074729531343,2018-07-18,2018,13
Cuddalore,11.398891248278582,78.96890626302286,2025-02-15,2025,12
Tenkasi,9.415803319809571,77.79460476523921,2024-12-26,2024,12
Sivaganga,9.82810637090627,77.21275160084942,2011-08-01,2011,8
Cuddalore,11.398891248278582,78.96890626302286,2024-02-08,2024,11
Krishnagiri,8.952412058033609,79.96754407478385,2023-02-18,2023,18
Nagapattinam,8.175088461543824,79.18625315713577,2017-05-02,2017,7
Viluppuram,12.485439055348948,78.36255300160714,2017-12-29,2017,16
Dharmapuri,11.620204042032553,77.98810758995262,2016-06-14,2016,13
Ariyalur,12.305881205692778,76.62231682841326,2019-09-11,2019,13
Tenkasi,9.415803319809571,77.79460476523921,2016-07-16,2016,10
Erode,12.22226401305712,80.06453910782892,2023-08-14,2023,13
Ramanathapuram,10.459286774629927,79.98738840538071,2016-05-19,2016,13
Vellore,8.22596513178947,78.98801287255277,2017-10-18,2017,12
Namakkal,11.88168313402467,78.21006029734804,2020-01-04,2020,10
Krishnagiri,8.952412058033609,79.96754407478385,2022-03-22,2022,17
Pudukkottai,13.448163145399755,79.75913900405705,2020-12-26,2020,17
Tiruvannamalai,11.975069982513673,80.33873216325708,2024-01-10,2024,12
Ramanathapuram,10.459286774629927,79.98738840538071,2011-11-01,2011,11
Coimbatore,13.19639313368383,78.14988766209166,2024-07-24,2024,15
Chennai,12.978227524916026,79.78258582106868,2021-07-02,2021,15
Perambalur,11.21215672280004,79.19018115232493,2024-03-16,2024,19
Namakkal,11.88168313402467,78.21006029734804,2022-12-27,2022,11
Kallakurichi,10.947006157151062,79.95492868203901,2016-01-24,2016,9
Sivaganga,9.82810637090627,77.21275160084942,2023-03-27,2023,20
Dharmapuri,11.620204042032553,77.98810758995262,2021-10-17,2021,9
Pudukkottai,13.448163145399755,79.75913900405705,2012-07-18,2012,12
Tirupathur,9.264329008844909,79.8427404651618,2022-08-07,2022,18
Coimbatore,13.19639313368383,78.14988766209166,2013-09-24,2013,14
Tiruvannamalai,11.975069982513673,80.33873216325708,2020-06-13,2020,20
Tiruvarur,9.364422817745872,79.0479597862676,2024-11-25,2024,10
Thanjavur,9.435157103765098,78.98806423544055,2016-07-10,2016,7
Tiruppur,11.298769353517763,79.21465589721967,2016-07-31,2016,10
Dharmapuri,11.620204042032553,77.98810758995262,2021-09-29,2021,16
Cuddalore,11.398891248278582,78.96890626302286,2012-12-12,2012,6
Salem,9.25577671285841,76.59582102659637,2025-11-26,2025,17
Tiruvallur,12.884005519149685,79.1581674412871,2018-03-26,2018,9
Virudhunagar,8.479253000752081,80.0074729531343,2025-09-02,2025,19
Tenkasi,9.415803319809571,77.79460476523921,2022-01-09,2022,15
Vellore,8.22596513178947,78.98801287255277,2022-06-29,2022,21
Tirunelveli,11.364535836693786,78.9978185573482,2018-11-25,2018,14
Tenkasi,9.415803319809571,77.79460476523921,2017-07-06,2017,11
Tiruvannamalai,11.975069982513673,80.33873216325708,2022-07-21,2022,14
Nagapattinam,8.175088461543824,79.18625315713577,2022-10-25,2022,11
Tenkasi,9.415803319809571,77.79460476523921,2023-06-08,2023,15
Tiruppur,11.298769353517763,79.21465589721967,2014-06-22,2014,9
Virudhunagar,8.479253000752081,80.0074729531343,2025-10-14,2025,8
Tiruvannamalai,11.975069982513673,80.33873216325708,2020-03-12,2020,12
Dindigul,11.71587791882988,77.4615963417431,2023-08-14,2023,11
Tenkasi,9.415803319809571,77.79460476523921,2024-02-22,2024,12
Sivaganga,9.82810637090627,77.21275160084942,2024-11-24,2024,14
Kanchipuram,12.553203369050639,76.91809803087223,2016-11-13,2016,15
Nilgiris,9.741199889019123,79.47675341562179,2021-01-02,2021,12
Tiruchirappalli,10.494646628898746,79.3199696545924,2019-08-25,2019,7
Karur,10.494940950452266,76.74816994691155,2021-12-01,2021,10
Chennai,12.978227524916026,79.78258582106868,2012-05-13,2012,11
Tiruchirappalli,10.494646628898746,79.3199696545924,2022-01-28,2022,14
Sivaganga,9.82810637090627,77.21275160084942,2022-11-26,2022,9
Nagapattinam,8.175088461543824,79.18625315713577,2025-11-12,2025,20
Vellore,8.22596513178947,78.98801287255277,2025-08-13,2025,12
Virudhunagar,8.479253000752081,80.0074729531343,2025-06-15,2025,12
Tirunelveli,11.364535836693786,78.9978185573482,2022-04-30,2022,19
Theni,11.028664171009837,79.84010167865944,2023-03-12,2023,15
Sivaganga,9.82810637090627,77.21275160084942,2012-09-16,2012,9
Vellore,8.22596513178947,78.98801287255277,2024-10-20,2024,15
Thoothukudi,10.745965039564158,79.87680787016569,2023-05-11,2023,13
Kallakurichi,10.947006157151062,79.95492868203901,2024-06-24,2024,16
Tiruvannamalai,11.975069982513673,80.33873216325708,2020-11-28,2020,14
Kanchipuram,12.553203369050639,76.91809803087223,2022-12-21,2022,12
Tenkasi,9.415803319809571,77.79460476523921,2024-10-26,2024,14
Karur,10.494940950452266,76.74816994691155,2023-08-24,2023,12
Kanyakumari,12.058539062877301,78.7208672049697,2022-07-31,2022,14
Thoothukudi,10.745965039564158,79.87680787016569,2022-11-25,2022,10
Cuddalore,11.398891248278582,78.96890626302286,2024-06-09,2024,18
Tirupathur,9.264329008844909,79.8427404651618,2021-10-13,2021,17
Dharmapuri,11.620204042032553,77.98810758995262,2024-09-27,2024,15
Thanjavur,9.435157103765098,78.98806423544055,2012-03-19,2012,12
Kallakurichi,10.947006157151062,79.95492868203901,2015-05-09,2015,6
Pudukkottai,13.448163145399755,79.75913900405705,2017-05-18,2017,14
Tiruvannamalai,11.975069982513673,80.33873216325708,2024-12-01,2024,9
Cuddalore,11.398891248278582,78.96890626302286,2020-08-13,2020,15
Dindigul,11.71587791882988,77.4615963417431,2018-12-21,2018,15
Erode,12.22226401305712,80.06453910782892,2024-12-01,2024,14
Chennai,12.978227524916026,79.78258582106868,2019-04-09,2019,13
Tiruvallur,12.884005519149685,79.1581674412871,2025-10-19,2025,17
Tiruvannamalai,11.975069982513673,80.33873216325708,2016-06-07,2016,11
Ariyalur,12.305881205692778,76.62231682841326,2022-08-11,2022,12
Tiruchirappalli,10.494646628898746,79.3199696545924,2021-06-16,2021,15
Ranipet,10.74911792754445,77.95757451518396,2021-05-22,2021,8
Tiruvarur,9.364422817745872,79.0479597862676,2020-05-05,2020,17
Nilgiris,9.741199889019123,79.47675341562179,2011-07-26,2011,11
Namakkal,11.88168313402467,78.21006029734804,2023-09-05,2023,21
Madurai,10.184734806512786,77.18063412427139,2020-10-07,2020,8
Ranipet,10.74911792754445,77.95757451518396,2016-03-04,2016,5
Tiruvallur,12.884005519149685,79.1581674412871,2025-12-30,2025,15
Chengalpattu,10.971775155436356,80.06195662124445,2018-04-03,2018,10
Thoothukudi,10.745965039564158,79.87680787016569,2015-05-26,2015,10
Chengalpattu,10.971775155436356,80.06195662124445,2021-11-24,2021,9
Karur,10.494940950452266,76.74816994691155,2022-10-22,2022,7
Chennai,12.978227524916026,79.78258582106868,2014-03-28,2014,11
Viluppuram,12.485439055348948,78.36255300160714,2020-01-03,2020,10
Tirupathur,9.264329008844909,79.8427404651618,2014-01-30,2014,11
Sivaganga,9.82810637090627,77.21275160084942,2016-04-29,2016,11
Pudukkottai,13.448163145399755,79.75913900405705,2023-07-05,2023,9
Vellore,8.22596513178947,78.98801287255277,2023-03-24,2023,7
Cuddalore,11.398891248278582,78.96890626302286,2018-03-29,2018,12
Coimbatore,13.19639313368383,78.14988766209166,2014-07-29,2014,7
Viluppuram,12.485439055348948,78.36255300160714,2024-01-27,2024,21
Sivaganga,9.82810637090627,77.21275160084942,2018-05-07,2018,13
Viluppuram,12.485439055348948,78.36255300160714,2016-12-26,2016,9
Thoothukudi,10.745965039564158,79.87680787016569,2016-07-20,2016,14
Cuddalore,11.398891248278582,78.96890626302286,2021-09-03,2021,16
Dindigul,11.71587791882988,77.4615963417431,2022-01-19,2022,8
Perambalur,11.21215672280004,79.19018115232493,2018-02-21,2018,14
Erode,12.22226401305712,80.06453910782892,2022-05-30,2022,14
Kanchipuram,12.553203369050639,76.91809803087223,2022-02-25,2022,13
Perambalur,11.21215672280004,79.19018115232493,2023-12-01,2023,15
Namakkal,11.88168313402467,78.21006029734804,2023-02-19,2023,14
Tiruvannamalai,11.975069982513673,80.33873216325708,2020-10-17,2020,17
Kallakurichi,10.947006157151062,79.95492868203901,2024-01-21,2024,19
Erode,12.22226401305712,80.06453910782892,2024-01-19,2024,14
Kallakurichi,10.947006157151062,79.95492868203901,2020-10-16,2020,9
Coimbatore,13.19639313368383,78.14988766209166,2015-04-13,2015,14
Mayiladuthurai,12.511186625404672,78.71974466077558,2024-12-16,2024,16
Erode,12.22226401305712,80.06453910782892,2025-06-25,2025,17
Tiruvallur,12.884005519149685,79.1581674412871,2024-12-30,2024,17
Tiruchirappalli,10.494646628898746,79.3199696545924,2015-11-26,2015,7
Ramanathapuram,10.459286774629927,79.98738840538071,2019-02-12,2019,12
Tiruvarur,9.364422817745872,79.0479597862676,2020-03-16,2020,9
Chennai,12.978227524916026,79.78258582106868,2015-10-30,2015,11
Vellore,8.22596513178947,78.98801287255277,2016-03-16,2016,12
Virudhunagar,8.479253000752081,80.0074729531343,2024-08-12,2024,18
Tiruvallur,12.884005519149685,79.1581674412871,2024-01-11,2024,18
Mayiladuthurai,12.511186625404672,78.71974466077558,2023-07-28,2023,17
Kanyakumari,12.058539062877301,78.7208672049697,2015-12-13,2015,12
Thanjavur,9.435157103765098,78.98806423544055,2019-03-25,2019,18
Tiruchirappalli,10.494646628898746,79.3199696545924,2024-07-20,2024,17
Nagapattinam,8.175088461543824,79.18625315713577,2025-04-18,2025,15
Kallakurichi,10.947006157151062,79.95492868203901,2015-04-25,2015,8
Vellore,8.22596513178947,78.98801287255277,2019-11-03,2019,8
Kanyakumari,12.058539062877301,78.7208672049697,2015-03-04,2015,8
Thoothukudi,10.745965039564158,79.87680787016569,2023-12-09,2023,11
Dharmapuri,11.620204042032553,77.98810758995262,2022-05-20,2022,8
Tirupathur,9.264329008844909,79.8427404651618,2020-03-19,2020,17
Kanchipuram,12.553203369050639,76.91809803087223,2019-03-31,2019,5
Salem,9.25577671285841,76.59582102659637,2019-12-10,2019,14
Thanjavur,9.435157103765098,78.98806423544055,2025-07-17,2025,12
Madurai,10.184734806512786,77.18063412427139,2016-11-20,2016,13
Krishnagiri,8.952412058033609,79.96754407478385,2018-02-23,2018,13
Thanjavur,9.435157103765098,78.98806423544055,2017-04-26,2017,12
Tirunelveli,11.364535836693786,78.9978185573482,2023-08-22,2023,18
Namakkal,11.88168313402467,78.21006029734804,2025-12-13,2025,11
Nilgiris,9.741199889019123,79.47675341562179,2019-12-29,2019,7
Perambalur,11.21215672280004,79.19018115232493,2021-12-19,2021,15
Virudhunagar,8.479253000752081,80.0074729531343,2023-06-24,2023,9
Namakkal,11.88168313402467,78.21006029734804,2014-06-17,2014,16
Cuddalore,11.398891248278582,78.96890626302286,2018-12-30,2018,5
Thanjavur,9.435157103765098,78.98806423544055,2020-02-25,2020,19
Vellore,8.22596513178947,78.98801287255277,2015-08-27,2015,5
Pudukkottai,13.448163145399755,79.75913900405705,2017-12-04,2017,13
Tiruvallur,12.884005519149685,79.1581674412871,2021-07-13,2021,15
Kanyakumari,12.058539062877301,78.7208672049697,2014-12-29,2014,3
Thanjavur,9.435157103765098,78.98806423544055,2014-11-21,2014,8
Mayiladuthurai,12.511186625404672,78.71974466077558,2025-04-09,2025,18
Cuddalore,11.398891248278582,78.96890626302286,2020-11-26,2020,14
Virudhunagar,8.479253000752081,80.0074729531343,2019-10-10,2019,11
Tiruvarur,9.364422817745872,79.0479597862676,2025-12-23,2025,20
Ramanathapuram,10.459286774629927,79.98738840538071,2017-07-14,2017,14
Kanyakumari,12.058539062877301,78.7208672049697,2023-04-12,2023,10
Ariyalur,12.305881205692778,76.62231682841326,2024-03-15,2024,10
